character	killed by	death	type
Darius	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Deatt	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Desert Sahagin Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Desmond		Died from unknown causes (soul infused in a machine by Tanbam)	physical
Desmond	Lightning | Tanbam | Slaughterhouse Zoe	Destroyed by Lightning on request from Tanbam, orchestrated by Slaughterhouse Zoe (eventually reborn within the New World)	reincarnated
Director Sarzhak	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Diviner I	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Dolce	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Dr. Gysahl	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Dreadnought Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Dreaming Nonnoh	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Drunk Pyrotechnician	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Dryad Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Earth Eater Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Ectopudding Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Ellerith	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Elmer	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Ereshkigal	Lightning	Slain by Lightning	
Erine	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Funicula	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Gaunt Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Gem		Passed away from natural causes (eventually reborn within the New World)	reincarnated
Goblin Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Goblot Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Gordon Gourmet	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Gorgonopsid Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Grand Inquisitor	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Gregory	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Gremlin Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Grendel	Lightning | Oerba Yun Fang	Slain by Lightning and Oerba Yun Fang	
Gunsmith Mannon	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Gurangatch Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Hanuman Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Hecatoncheir	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
High Priestess	Snow Villiers	Obliterated alongside the Holy Clavis by Snow Villiers (eventually reborn within the New World)	reincarnated
Holmes	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Hope Estheim	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Hoplite Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Hunter Chief	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Hunter Hopeful	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Hunter Potts	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Hunter Stable Hand	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Ink Seller Norto	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Innkeeper	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Inquisitor	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Jamus	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Jamus' wife		Murdered by skeletons (eventually reborn within the New World)	reincarnated
Kaj	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Kinka, Seed Supplier	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Lackley	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Lamont	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Lennet	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Lesia	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Lightning	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Likoma	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Lindzei	Lightning	Destroyed by Lightning during her fight against Bhunivelze	
Louise	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Love-struck Darg	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Luka	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Luka's mentor		Died from unknown causes (eventually reborn within the New World)	reincarnated
Mal	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Marlon	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Marmo	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mattisse	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
May of Aryas	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Melnor the Inventor	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Meonekton Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Merchant Dolph	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Midsworth the Poet	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Miniflan Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Miss Warbler	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mitka	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mog	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mogbo	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mogcha	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mogella	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Moggel	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Moghan	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Moglen	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Moglin	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mognay	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mogric	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mogsby	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mogtha	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Moguire	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Mogwin	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Monica		Died from unknown causes (eventually reborn within the New World)	reincarnated
Morris	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Myka		Murdered by the Children of Etro (eventually reborn within the New World)	reincarnated
Nadia	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Niblet Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Nix	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Noel Kreiss	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Nolan	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Odin	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Oerba Dia Vanille	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Oerba Yun Fang	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Olga	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Parandus	Lightning | Oerba Yun Fang	Slain by Lightning and Oerba Yun Fang	
Philiana		Died of old age (eventually reborn within the New World)	reincarnated
Pickett	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Pious Lutist	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Poltae Headman	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Priest Madya	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Priest Menot	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Primrose	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Professor Lathom	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Professor Pannono	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Pulse	Lightning	Destroyed by Lightning during her fight against Bhunivelze	
Pyrotechnician Boss	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Pyrotechnician Zod	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Rafflesia Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Ramira	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Ramon	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Ranulph	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Ranulph's daughter	Reddick	Murdered by Reddick (eventually reborn within the New World)	reincarnated
Ranulph's wife	Reddick	Murdered by Reddick (eventually reborn within the New World)	reincarnated
Reaver Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Reddick	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Research Leader	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Researcher Grove	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Riche	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Riche's brother		Murdered by a Zomok (eventually reborn within the New World)	reincarnated
Righteous Liv	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Ronan	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Rubrio	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Sarala	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Savanah	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Sazh Katzroy	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Schrodinger Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Seamstress Nell	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
