character	killed by	death	type
<4> Thornbite	Terra	Slain by Terra (Wheels of Misfortune)	
<4> Thornbite	Ventus	Slain by Ventus (Copycat Crisis)	
<4> Thornbite	Ventus	Slain by Ventus (Sinister Sentinel)	
<4> Thornbite	Ventus	Slain by Ventus (Weaver Fever)	
<4> Thornbite	Ventus	Slain by Ventus (Wheels of Misfortune)	
<4> Triple Wrecker	Aqua	Slain by Aqua (A Time to Chill)	
<4> Triple Wrecker	Terra	Slain by Terra (A Time to Chill)	
<4> Triple Wrecker	Ventus	Slain by Ventus (A Time to Chill)	
<4> Vile Phial	Aqua	Slain by Aqua (Weaver Fever)	
<4> Vile Phial	Terra	Slain by Terra (Weaver Fever)	
<4> Vile Phial	Ventus	Slain by Ventus (Weaver Fever)	
<4> Wild Bruiser	Aqua	Slain by Aqua (A Time to Chill)	
<4> Wild Bruiser	Terra	Slain by Terra (A Time to Chill)	
<4> Wild Bruiser	Ventus	Slain by Ventus (A Time to Chill)	
<5> Archraven	Aqua	Slain by Aqua (Copycat Crisis)	
<5> Archraven	Aqua	Slain by Aqua (Copycat Crisis)	
<5> Archraven	Terra	Slain by Terra (Copycat Crisis)	
<5> Archraven	Terra	Slain by Terra (Copycat Crisis)	
<5> Archraven	Ventus	Slain by Ventus (Copycat Crisis)	
<5> Archraven	Ventus	Slain by Ventus (Copycat Crisis)	
<5> Axe Flapper	Aqua	Slain by Aqua (Copycat Crisis)	
<5> Axe Flapper	Terra	Slain by Terra (Copycat Crisis)	
<5> Axe Flapper	Ventus	Slain by Ventus (Copycat Crisis)	
<5> Blue Sea Salt	Aqua	Slain by Aqua (Sinister Sentinel)	
<5> Blue Sea Salt	Aqua	Slain by Aqua (Weaver Fever)	
<5> Blue Sea Salt	Terra	Slain by Terra (Sinister Sentinel)	
<5> Blue Sea Salt	Terra	Slain by Terra (Weaver Fever)	
<5> Blue Sea Salt	Ventus	Slain by Ventus (Sinister Sentinel)	
<5> Blue Sea Salt	Ventus	Slain by Ventus (Weaver Fever)	
<5> Bruiser	Aqua	Slain by Aqua (Day of Reckoning)	
<5> Bruiser	Aqua	Slain by Aqua (Dead Ringer)	
<5> Bruiser	Aqua	Slain by Aqua (Sinister Sentinel)	
<5> Bruiser	Terra	Slain by Terra (Day of Reckoning)	
<5> Bruiser	Terra	Slain by Terra (Dead Ringer)	
<5> Bruiser	Terra	Slain by Terra (Sinister Sentinel)	
<5> Bruiser	Ventus	Slain by Ventus (Day of Reckoning)	
<5> Bruiser	Ventus	Slain by Ventus (Dead Ringer)	
<5> Bruiser	Ventus	Slain by Ventus (Sinister Sentinel)	
<5> Buckle Bruiser	Aqua	Slain by Aqua (Harsh Punishment)	
<5> Buckle Bruiser	Terra	Slain by Terra (Harsh Punishment)	
<5> Buckle Bruiser	Ventus	Slain by Ventus (Harsh Punishment)	
<5> Chrono Twister	Aqua	Slain by Aqua (Copycat Crisis)	
<5> Chrono Twister	Terra	Slain by Terra (Copycat Crisis)	
<5> Chrono Twister	Ventus	Slain by Ventus (Copycat Crisis)	
<5> Flood	Aqua	Slain by Aqua (Sinister Sentinel)	
<5> Flood	Terra	Slain by Terra (Sinister Sentinel)	
<5> Flood	Ventus	Slain by Ventus (Sinister Sentinel)	
<5> Hareraiser	Aqua	Slain by Aqua (Dead Ringer)	
<5> Hareraiser	Terra	Slain by Terra (Dead Ringer)	
<5> Hareraiser	Ventus	Slain by Ventus (Dead Ringer)	
<5> Mandrake	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<5> Red Hot Chili	Aqua	Slain by Aqua (Wheels of Misfortune)	
<5> Red Hot Chili	Terra	Slain by Terra (Wheels of Misfortune)	
<5> Red Hot Chili	Ventus	Slain by Ventus (Wheels of Misfortune)	
<5> Scrapper	Aqua	Slain by Aqua (Sinister Sentinel)	
<5> Scrapper	Terra	Slain by Terra (Sinister Sentinel)	
<5> Scrapper	Ventus	Slain by Ventus (Sinister Sentinel)	
<5> Shoegazer	Aqua	Slain by Aqua (Dead Ringer)	
<5> Shoegazer	Terra	Slain by Terra (Dead Ringer)	
<5> Shoegazer	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<5> Shoegazer	Ventus	Slain by Ventus (Dead Ringer)	
<5> Sonic Blaster	Aqua	Slain by Aqua (A Time to Chill)	
<5> Sonic Blaster	Terra	Slain by Terra (A Time to Chill)	
<5> Sonic Blaster	Ventus	Slain by Ventus (A Time to Chill)	
<5> Tank Toppler	Aqua	Slain by Aqua (Combined Threat)	
<5> Tank Toppler	Terra	Slain by Terra (Combined Threat)	
<5> Tank Toppler	Ventus	Slain by Ventus (Combined Threat)	
<5> Vile Phial	Aqua	Slain by Aqua (Harsh Punishment)	
<5> Vile Phial	Aqua	Slain by Aqua (Wheels of Misfortune)	
<5> Vile Phial	Terra	Slain by Terra (Harsh Punishment)	
<5> Vile Phial	Terra	Slain by Terra (Wheels of Misfortune)	
<5> Vile Phial	Ventus	Slain by Ventus (Harsh Punishment)	
<5> Vile Phial	Ventus	Slain by Ventus (Wheels of Misfortune)	
<6> Axe Flapper	Aqua	Slain by Aqua (Wheels of Misfortune)	
<6> Axe Flapper	Terra	Slain by Terra (Wheels of Misfortune)	
<6> Axe Flapper	Ventus	Slain by Ventus (Wheels of Misfortune)	
<6> Blue Sea Salt	Aqua	Slain by Aqua (Combined Threat)	
<6> Blue Sea Salt	Aqua	Slain by Aqua (Copycat Crisis)	
<6> Blue Sea Salt	Aqua	Slain by Aqua (Harsh Punishment)	
<6> Blue Sea Salt	Aqua	Slain by Aqua (Harsh Punishment)	
<6> Blue Sea Salt	Aqua	Slain by Aqua (Keepers of the Arena)	
<6> Blue Sea Salt	Aqua	Slain by Aqua (Keepers of the Arena)	
<6> Blue Sea Salt	Aqua	Slain by Aqua (Monster of the Sea)	
<6> Blue Sea Salt	Aqua	Slain by Aqua (Monster of the Sea)	
<6> Blue Sea Salt	Terra	Slain by Terra (Combined Threat)	
<6> Blue Sea Salt	Terra	Slain by Terra (Copycat Crisis)	
<6> Blue Sea Salt	Terra	Slain by Terra (Harsh Punishment)	
<6> Blue Sea Salt	Terra	Slain by Terra (Harsh Punishment)	
<6> Blue Sea Salt	Terra	Slain by Terra (Keepers of the Arena)	
<6> Blue Sea Salt	Terra	Slain by Terra (Keepers of the Arena)	
<6> Blue Sea Salt	Terra	Slain by Terra (Monster of the Sea)	
<6> Blue Sea Salt	Terra	Slain by Terra (Monster of the Sea)	
<6> Blue Sea Salt	Ventus	Slain by Ventus (Combined Threat)	
<6> Blue Sea Salt	Ventus	Slain by Ventus (Copycat Crisis)	
<6> Blue Sea Salt	Ventus	Slain by Ventus (Harsh Punishment)	
<6> Blue Sea Salt	Ventus	Slain by Ventus (Harsh Punishment)	
<6> Blue Sea Salt	Ventus	Slain by Ventus (Keepers of the Arena)	
<6> Blue Sea Salt	Ventus	Slain by Ventus (Keepers of the Arena)	
<6> Blue Sea Salt	Ventus	Slain by Ventus (Monster of the Sea)	
<6> Blue Sea Salt	Ventus	Slain by Ventus (Monster of the Sea)	
<6> Bruiser	Aqua	Slain by Aqua (Combined Threat)	
<6> Bruiser	Aqua	Slain by Aqua (Day of Reckoning)	
<6> Bruiser	Terra	Slain by Terra (Combined Threat)	
<6> Bruiser	Terra	Slain by Terra (Day of Reckoning)	
<6> Bruiser	Ventus	Slain by Ventus (Combined Threat)	
<6> Bruiser	Ventus	Slain by Ventus (Day of Reckoning)	
<6> Buckle Bruiser	Aqua	Slain by Aqua (A Time to Chill)	
<6> Buckle Bruiser	Aqua	Slain by Aqua (Keepers of the Arena)	
<6> Buckle Bruiser	Terra	Slain by Terra (A Time to Chill)	
<6> Buckle Bruiser	Terra	Slain by Terra (Keepers of the Arena)	
<6> Buckle Bruiser	Ventus	Slain by Ventus (A Time to Chill)	
<6> Buckle Bruiser	Ventus	Slain by Ventus (Keepers of the Arena)	
<6> Flood	Aqua	Slain by Aqua (Dead Ringer)	
<6> Flood	Aqua	Slain by Aqua (Dead Ringer)	
<6> Flood	Aqua	Slain by Aqua (Keepers of the Arena)	
<6> Flood	Terra	Slain by Terra (Dead Ringer)	
<6> Flood	Terra	Slain by Terra (Dead Ringer)	
<6> Flood	Terra	Slain by Terra (Keepers of the Arena)	
<6> Flood	Ventus	Slain by Ventus (Dead Ringer)	
<6> Flood	Ventus	Slain by Ventus (Dead Ringer)	
<6> Flood	Ventus	Slain by Ventus (Keepers of the Arena)	
<6> Hareraiser	Aqua	Slain by Aqua (Copycat Crisis)	
<6> Hareraiser	Aqua	Slain by Aqua (Day of Reckoning)	
<6> Hareraiser	Terra	Slain by Terra (Copycat Crisis)	
<6> Hareraiser	Terra	Slain by Terra (Day of Reckoning)	
<6> Hareraiser	Ventus	Slain by Ventus (Copycat Crisis)	
<6> Hareraiser	Ventus	Slain by Ventus (Day of Reckoning)	
<6> Mandrake	Aqua	Slain by Aqua (Combined Threat)	
<6> Mandrake	Aqua	Slain by Aqua (Keepers of the Arena)	
<6> Mandrake	Terra	Slain by Terra (Combined Threat)	
<6> Mandrake	Terra	Slain by Terra (Keepers of the Arena)	
<6> Mandrake	Ventus	Slain by Ventus (Combined Threat)	
<6> Mandrake	Ventus	Slain by Ventus (Keepers of the Arena)	
<6> Monotrucker	Aqua	Slain by Aqua (Dead Ringer)	
<6> Monotrucker	Terra	Slain by Terra (Dead Ringer)	
<6> Monotrucker	Ventus	Slain by Ventus (Dead Ringer)	
<6> Prize Pod	Aqua	Slain by Aqua (Treasure Tussle)	
<6> Prize Pod	Terra	Slain by Terra (Treasure Tussle)	
<6> Prize Pod	Ventus	Slain by Ventus (Treasure Tussle)	
<6> Red Hot Chili	Aqua	Slain by Aqua (Combined Threat)	
<6> Red Hot Chili	Aqua	Slain by Aqua (Day of Reckoning)	
<6> Red Hot Chili	Aqua	Slain by Aqua (Sinister Sentinel)	
<6> Red Hot Chili	Aqua	Slain by Aqua (Sinister Sentinel)	
<6> Red Hot Chili	Terra	Slain by Terra (Combined Threat)	
<6> Red Hot Chili	Terra	Slain by Terra (Day of Reckoning)	
<6> Red Hot Chili	Terra	Slain by Terra (Sinister Sentinel)	
<6> Red Hot Chili	Terra	Slain by Terra (Sinister Sentinel)	
<6> Red Hot Chili	Ventus	Slain by Ventus (Combined Threat)	
<6> Red Hot Chili	Ventus	Slain by Ventus (Day of Reckoning)	
<6> Red Hot Chili	Ventus	Slain by Ventus (Sinister Sentinel)	
<6> Red Hot Chili	Ventus	Slain by Ventus (Sinister Sentinel)	
<6> Scrapper	Aqua	Slain by Aqua (Combined Threat)	
<6> Scrapper	Aqua	Slain by Aqua (Day of Reckoning)	
<6> Scrapper	Aqua	Slain by Aqua (Day of Reckoning)	
<6> Scrapper	Aqua	Slain by Aqua (Sinister Sentinel)	
<6> Scrapper	Terra	Slain by Terra (Combined Threat)	
<6> Scrapper	Terra	Slain by Terra (Day of Reckoning)	
<6> Scrapper	Terra	Slain by Terra (Day of Reckoning)	
<6> Scrapper	Terra	Slain by Terra (Sinister Sentinel)	
<6> Scrapper	Ventus	Slain by Ventus (Combined Threat)	
<6> Scrapper	Ventus	Slain by Ventus (Day of Reckoning)	
<6> Scrapper	Ventus	Slain by Ventus (Day of Reckoning)	
<6> Scrapper	Ventus	Slain by Ventus (Sinister Sentinel)	
<6> Shoegazer	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<6> Sonic Blaster	Aqua	Slain by Aqua (Keepers of the Arena)	
<6> Sonic Blaster	Terra	Slain by Terra (Keepers of the Arena)	
<6> Sonic Blaster	Ventus	Slain by Ventus (Keepers of the Arena)	
<6> Spiderchest	Aqua	Slain by Aqua (Wheels of Misfortune)	
<6> Spiderchest	Terra	Slain by Terra (Wheels of Misfortune)	
<6> Spiderchest	Ventus	Slain by Ventus (Wheels of Misfortune)	
<6> Tank Toppler	Aqua	Slain by Aqua (A Time to Chill)	
<6> Tank Toppler	Aqua	Slain by Aqua (Dead Ringer)	
<6> Tank Toppler	Terra	Slain by Terra (A Time to Chill)	
<6> Tank Toppler	Terra	Slain by Terra (Dead Ringer)	
<6> Tank Toppler	Ventus	Slain by Ventus (A Time to Chill)	
<6> Tank Toppler	Ventus	Slain by Ventus (Dead Ringer)	
<6> Thornbite	Aqua	Slain by Aqua (Keepers of the Arena)	
<6> Thornbite	Terra	Slain by Terra (Keepers of the Arena)	
<6> Thornbite	Ventus	Slain by Ventus (Keepers of the Arena)	
<6> Wild Bruiser	Aqua	Slain by Aqua (Copycat Crisis)	
<6> Wild Bruiser	Terra	Slain by Terra (Copycat Crisis)	
<6> Wild Bruiser	Ventus	Slain by Ventus (Copycat Crisis)	
<7> Archraven	Aqua	Slain by Aqua (Keepers of the Arena)	
<7> Archraven	Terra	Slain by Terra (Keepers of the Arena)	
<7> Archraven	Ventus	Slain by Ventus (Keepers of the Arena)	
<7> Axe Flapper	Aqua	Slain by Aqua (Keepers of the Arena)	
<7> Axe Flapper	Terra	Slain by Terra (Keepers of the Arena)	
<7> Axe Flapper	Ventus	Slain by Ventus (Keepers of the Arena)	
<7> Blue Sea Salt	Aqua	Slain by Aqua (A Time to Chill)	
<7> Blue Sea Salt	Aqua	Slain by Aqua (Weaver Fever)	
<7> Blue Sea Salt	Aqua	Slain by Aqua (Wheels of Misfortune)	
<7> Blue Sea Salt	Terra	Slain by Terra (A Time to Chill)	
<7> Blue Sea Salt	Terra	Slain by Terra (Weaver Fever)	
<7> Blue Sea Salt	Terra	Slain by Terra (Wheels of Misfortune)	
<7> Blue Sea Salt	Ventus	Slain by Ventus (A Time to Chill)	
<7> Blue Sea Salt	Ventus	Slain by Ventus (Weaver Fever)	
<7> Blue Sea Salt	Ventus	Slain by Ventus (Wheels of Misfortune)	
<7> Bruiser	Aqua	Slain by Aqua (A Time to Chill)	
<7> Bruiser	Aqua	Slain by Aqua (Monster of the Sea)	
<7> Bruiser	Aqua	Slain by Aqua (Sinister Sentinel)	
<7> Bruiser	Aqua	Slain by Aqua (Weaver Fever)	
<7> Bruiser	Terra	Slain by Terra (A Time to Chill)	
<7> Bruiser	Terra	Slain by Terra (Monster of the Sea)	
<7> Bruiser	Terra	Slain by Terra (Sinister Sentinel)	
<7> Bruiser	Terra	Slain by Terra (Weaver Fever)	
<7> Bruiser	Ventus	Slain by Ventus (A Time to Chill)	
<7> Bruiser	Ventus	Slain by Ventus (Monster of the Sea)	
<7> Bruiser	Ventus	Slain by Ventus (Sinister Sentinel)	
<7> Bruiser	Ventus	Slain by Ventus (Weaver Fever)	
<7> Buckle Bruiser	Aqua	Slain by Aqua (Harsh Punishment)	
<7> Buckle Bruiser	Aqua	Slain by Aqua (Keepers of the Arena)	
<7> Buckle Bruiser	Aqua	Slain by Aqua (Keepers of the Arena)	
<7> Buckle Bruiser	Terra	Slain by Terra (Harsh Punishment)	
<7> Buckle Bruiser	Terra	Slain by Terra (Keepers of the Arena)	
<7> Buckle Bruiser	Terra	Slain by Terra (Keepers of the Arena)	
<7> Buckle Bruiser	Ventus	Slain by Ventus (Harsh Punishment)	
<7> Buckle Bruiser	Ventus	Slain by Ventus (Keepers of the Arena)	
<7> Buckle Bruiser	Ventus	Slain by Ventus (Keepers of the Arena)	
<7> Flood	Aqua	Slain by Aqua (Day of Reckoning)	
<7> Flood	Terra	Slain by Terra (Day of Reckoning)	
<7> Flood	Ventus	Slain by Ventus (Day of Reckoning)	
<7> Hareraiser	Aqua	Slain by Aqua (Treasure Tussle)	
<7> Hareraiser	Terra	Slain by Terra (Treasure Tussle)	
<7> Hareraiser	Ventus	Slain by Ventus (Treasure Tussle)	
<7> Mandrake	Aqua	Slain by Aqua (A Time to Chill)	
<7> Mandrake	Terra	Slain by Terra (A Time to Chill)	
<7> Mandrake	Ventus	Slain by Ventus (A Time to Chill)	
<7> Monotrucker	Aqua	Slain by Aqua (Copycat Crisis)	
<7> Monotrucker	Terra	Slain by Terra (Copycat Crisis)	
<7> Monotrucker	Ventus	Slain by Ventus (Copycat Crisis)	
<7> Red Hot Chili	Aqua	Slain by Aqua (Wheels of Misfortune)	
<7> Red Hot Chili	Terra	Slain by Terra (Wheels of Misfortune)	
<7> Red Hot Chili	Ventus	Slain by Ventus (Wheels of Misfortune)	
<7> Scrapper	Aqua	Slain by Aqua (Dead Ringer)	
<7> Scrapper	Aqua	Slain by Aqua (Keepers of the Arena)	
<7> Scrapper	Aqua	Slain by Aqua (Weaver Fever)	
<7> Scrapper	Terra	Slain by Terra (Dead Ringer)	
<7> Scrapper	Terra	Slain by Terra (Keepers of the Arena)	
<7> Scrapper	Terra	Slain by Terra (Weaver Fever)	
<7> Scrapper	Ventus	Slain by Ventus (Dead Ringer)	
<7> Scrapper	Ventus	Slain by Ventus (Keepers of the Arena)	
<7> Scrapper	Ventus	Slain by Ventus (Weaver Fever)	
<7> Spiderchest	Aqua	Slain by Aqua (Copycat Crisis)	
<7> Spiderchest	Terra	Slain by Terra (Copycat Crisis)	
<7> Spiderchest	Ventus	Slain by Ventus (Copycat Crisis)	
<7> Thornbite	Aqua	Slain by Aqua (A Time to Chill)	
<7> Thornbite	Aqua	Slain by Aqua (Copycat Crisis)	
<7> Thornbite	Aqua	Slain by Aqua (Monster of the Sea)	
<7> Thornbite	Terra	Slain by Terra (A Time to Chill)	
<7> Thornbite	Terra	Slain by Terra (Copycat Crisis)	
<7> Thornbite	Terra	Slain by Terra (Monster of the Sea)	
<7> Thornbite	Ventus	Slain by Ventus (A Time to Chill)	
<7> Thornbite	Ventus	Slain by Ventus (Copycat Crisis)	
<7> Thornbite	Ventus	Slain by Ventus (Monster of the Sea)	
<7> Wild Bruiser	Aqua	Slain by Aqua (A Time to Chill)	
<7> Wild Bruiser	Aqua	Slain by Aqua (Keepers of the Arena)	
<7> Wild Bruiser	Terra	Slain by Terra (A Time to Chill)	
<7> Wild Bruiser	Terra	Slain by Terra (Keepers of the Arena)	
<7> Wild Bruiser	Ventus	Slain by Ventus (A Time to Chill)	
<7> Wild Bruiser	Ventus	Slain by Ventus (Keepers of the Arena)	
<7> Yellow Mustard	Aqua	Slain by Aqua (Combined Threat)	
<7> Yellow Mustard	Aqua	Slain by Aqua (Copycat Crisis)	
<7> Yellow Mustard	Aqua	Slain by Aqua (Keepers of the Arena)	
<7> Yellow Mustard	Terra	Slain by Terra (Combined Threat)	
<7> Yellow Mustard	Terra	Slain by Terra (Copycat Crisis)	
<7> Yellow Mustard	Terra	Slain by Terra (Keepers of the Arena)	
<7> Yellow Mustard	Ventus	Slain by Ventus (Combined Threat)	
<7> Yellow Mustard	Ventus	Slain by Ventus (Copycat Crisis)	
<7> Yellow Mustard	Ventus	Slain by Ventus (Keepers of the Arena)	
<8> Axe Flapper	Aqua	Slain by Aqua (Monster of the Sea)	
<8> Axe Flapper	Terra	Slain by Terra (Monster of the Sea)	
<8> Axe Flapper	Ventus	Slain by Ventus (Monster of the Sea)	
<8> Bruiser	Aqua	Slain by Aqua (Monster of the Sea)	
<8> Bruiser	Aqua	Slain by Aqua (Monster of the Sea)	
<8> Bruiser	Terra	Slain by Terra (Monster of the Sea)	
<8> Bruiser	Terra	Slain by Terra (Monster of the Sea)	
<8> Bruiser	Ventus	Slain by Ventus (Monster of the Sea)	
<8> Bruiser	Ventus	Slain by Ventus (Monster of the Sea)	
<8> Mandrake	Aqua	Slain by Aqua (Copycat Crisis)	
<8> Mandrake	Aqua	Slain by Aqua (Copycat Crisis)	
<8> Mandrake	Aqua	Slain by Aqua (Keepers of the Arena)	
<8> Mandrake	Terra	Slain by Terra (Copycat Crisis)	
<8> Mandrake	Terra	Slain by Terra (Copycat Crisis)	
<8> Mandrake	Terra	Slain by Terra (Keepers of the Arena)	
<8> Mandrake	Ventus	Slain by Ventus (Copycat Crisis)	
<8> Mandrake	Ventus	Slain by Ventus (Copycat Crisis)	
<8> Mandrake	Ventus	Slain by Ventus (Keepers of the Arena)	
<8> Red Hot Chili	Aqua	Slain by Aqua (Day of Reckoning)	
<8> Red Hot Chili	Terra	Slain by Terra (Day of Reckoning)	
<8> Red Hot Chili	Ventus	Slain by Ventus (Day of Reckoning)	
<8> Scrapper	Aqua	Slain by Aqua (Harsh Punishment)	
<8> Scrapper	Aqua	Slain by Aqua (Sinister Sentinel)	
<8> Scrapper	Terra	Slain by Terra (Harsh Punishment)	
<8> Scrapper	Terra	Slain by Terra (Sinister Sentinel)	
<8> Scrapper	Ventus	Slain by Ventus (Harsh Punishment)	
<8> Scrapper	Ventus	Slain by Ventus (Sinister Sentinel)	
<8> Shoegazer	Aqua	Slain by Aqua (Monster of the Sea)	
<8> Shoegazer	Terra	Slain by Terra (Monster of the Sea)	
<8> Shoegazer	Ventus	Slain by Ventus (Monster of the Sea)	
<8> Sonic Blaster	Aqua	Slain by Aqua (Dead Ringer)	
<8> Sonic Blaster	Terra	Slain by Terra (Dead Ringer)	
<8> Sonic Blaster	Ventus	Slain by Ventus (Dead Ringer)	
<8> Spiderchest	Aqua	Slain by Aqua (A Time to Chill)	
<8> Spiderchest	Aqua	Slain by Aqua (Risky Riches)	
<8> Spiderchest	Terra	Slain by Terra (A Time to Chill)	
<8> Spiderchest	Terra	Slain by Terra (Risky Riches)	
<8> Spiderchest	Ventus	Slain by Ventus (A Time to Chill)	
<8> Spiderchest	Ventus	Slain by Ventus (Risky Riches)	
<8> Tank Toppler	Aqua	Slain by Aqua (Combined Threat)	
<8> Tank Toppler	Aqua	Slain by Aqua (Copycat Crisis)	
<8> Tank Toppler	Aqua	Slain by Aqua (Harsh Punishment)	
<8> Tank Toppler	Aqua	Slain by Aqua (Harsh Punishment)	
<8> Tank Toppler	Aqua	Slain by Aqua (Keepers of the Arena)	
<8> Tank Toppler	Aqua	Slain by Aqua (Sinister Sentinel)	
<8> Tank Toppler	Aqua	Slain by Aqua (Sinister Sentinel)	
<8> Tank Toppler	Terra	Slain by Terra (Combined Threat)	
<8> Tank Toppler	Terra	Slain by Terra (Copycat Crisis)	
<8> Tank Toppler	Terra	Slain by Terra (Harsh Punishment)	
<8> Tank Toppler	Terra	Slain by Terra (Harsh Punishment)	
<8> Tank Toppler	Terra	Slain by Terra (Keepers of the Arena)	
<8> Tank Toppler	Terra	Slain by Terra (Sinister Sentinel)	
<8> Tank Toppler	Terra	Slain by Terra (Sinister Sentinel)	
<8> Tank Toppler	Ventus	Slain by Ventus (Combined Threat)	
<8> Tank Toppler	Ventus	Slain by Ventus (Copycat Crisis)	
<8> Tank Toppler	Ventus	Slain by Ventus (Harsh Punishment)	
<8> Tank Toppler	Ventus	Slain by Ventus (Harsh Punishment)	
<8> Tank Toppler	Ventus	Slain by Ventus (Keepers of the Arena)	
<8> Tank Toppler	Ventus	Slain by Ventus (Sinister Sentinel)	
<8> Tank Toppler	Ventus	Slain by Ventus (Sinister Sentinel)	
<8> Thornbite	Aqua	Slain by Aqua (Dead Ringer)	
<8> Thornbite	Aqua	Slain by Aqua (Weaver Fever)	
<8> Thornbite	Terra	Slain by Terra (Dead Ringer)	
<8> Thornbite	Terra	Slain by Terra (Weaver Fever)	
<8> Thornbite	Ventus	Slain by Ventus (Dead Ringer)	
<8> Thornbite	Ventus	Slain by Ventus (Weaver Fever)	
<8> Vile Phial	Aqua	Slain by Aqua (Copycat Crisis)	
<8> Vile Phial	Terra	Slain by Terra (Copycat Crisis)	
<8> Vile Phial	Ventus	Slain by Ventus (Copycat Crisis)	
<8> Yellow Mustard	Aqua	Slain by Aqua (A Time to Chill)	
<8> Yellow Mustard	Terra	Slain by Terra (A Time to Chill)	
<8> Yellow Mustard	Ventus	Slain by Ventus (A Time to Chill)	
<9> (3) Triple Wrecker	Aqua	Slain by Aqua (Monster of the Sea)	
<9> (3) Triple Wrecker	Terra	Slain by Terra (Monster of the Sea)	
<9> (3) Triple Wrecker	Ventus	Slain by Ventus (Monster of the Sea)	
<9> Archraven	Aqua	Slain by Aqua (Harsh Punishment)	
<9> Archraven	Aqua	Slain by Aqua (Treasure Tussle)	
<9> Archraven	Terra	Slain by Terra (Harsh Punishment)	
<9> Archraven	Terra	Slain by Terra (Treasure Tussle)	
<9> Archraven	Ventus	Slain by Ventus (Harsh Punishment)	
<9> Archraven	Ventus	Slain by Ventus (Treasure Tussle)	
<9> Axe Flapper	Aqua	Slain by Aqua (Keepers of the Arena)	
<9> Axe Flapper	Terra	Slain by Terra (Keepers of the Arena)	
<9> Axe Flapper	Ventus	Slain by Ventus (Keepers of the Arena)	
<9> Blue Sea Salt	Aqua	Slain by Aqua (Harsh Punishment)	
<9> Blue Sea Salt	Terra	Slain by Terra (Harsh Punishment)	
<9> Blue Sea Salt	Ventus	Slain by Ventus (Harsh Punishment)	
<9> Bruiser	Aqua	Slain by Aqua (Combined Threat)	
<9> Bruiser	Aqua	Slain by Aqua (Harsh Punishment)	
<9> Bruiser	Aqua	Slain by Aqua (Harsh Punishment)	
<9> Bruiser	Terra	Slain by Terra (Combined Threat)	
<9> Bruiser	Terra	Slain by Terra (Harsh Punishment)	
<9> Bruiser	Terra	Slain by Terra (Harsh Punishment)	
<9> Bruiser	Ventus	Slain by Ventus (Combined Threat)	
<9> Bruiser	Ventus	Slain by Ventus (Harsh Punishment)	
<9> Bruiser	Ventus	Slain by Ventus (Harsh Punishment)	
<9> Buckle Bruiser	Aqua	Slain by Aqua (Copycat Crisis)	
<9> Buckle Bruiser	Terra	Slain by Terra (Copycat Crisis)	
<9> Buckle Bruiser	Ventus	Slain by Ventus (Copycat Crisis)	
<9> Mandrake	Aqua	Slain by Aqua (Keepers of the Arena)	
<9> Mandrake	Terra	Slain by Terra (Keepers of the Arena)	
<9> Mandrake	Ventus	Slain by Ventus (Keepers of the Arena)	
<9> Monotrucker	Aqua	Slain by Aqua (Harsh Punishment)	
<9> Monotrucker	Terra	Slain by Terra (Harsh Punishment)	
<9> Monotrucker	Ventus	Slain by Ventus (Harsh Punishment)	
<9> Red Hot Chili	Aqua	Slain by Aqua (Weaver Fever)	
<9> Red Hot Chili	Terra	Slain by Terra (Weaver Fever)	
<9> Red Hot Chili	Ventus	Slain by Ventus (Weaver Fever)	
<9> Scrapper	Aqua	Slain by Aqua (Harsh Punishment)	
<9> Scrapper	Terra	Slain by Terra (Harsh Punishment)	
<9> Scrapper	Ventus	Slain by Ventus (Harsh Punishment)	
<9> Shoegazer	Aqua	Slain by Aqua (Harsh Punishment)	
<9> Shoegazer	Aqua	Slain by Aqua (Wheels of Misfortune)	
<9> Shoegazer	Terra	Slain by Terra (Harsh Punishment)	
<9> Shoegazer	Terra	Slain by Terra (Wheels of Misfortune)	
<9> Shoegazer	Ventus	Slain by Ventus (Harsh Punishment)	
<9> Shoegazer	Ventus	Slain by Ventus (Wheels of Misfortune)	
<9> Sonic Blaster	Aqua	Slain by Aqua (Dead Ringer)	
<9> Sonic Blaster	Terra	Slain by Terra (Dead Ringer)	
<9> Sonic Blaster	Ventus	Slain by Ventus (Dead Ringer)	
<9> Tank Toppler	Aqua	Slain by Aqua (Harsh Punishment)	
<9> Tank Toppler	Terra	Slain by Terra (Harsh Punishment)	
<9> Tank Toppler	Ventus	Slain by Ventus (Harsh Punishment)	
<9> Vile Phial	Aqua	Slain by Aqua (Combined Threat)	
<9> Vile Phial	Terra	Slain by Terra (Combined Threat)	
<9> Vile Phial	Ventus	Slain by Ventus (Combined Threat)	
<9> Yellow Mustard	Aqua	Slain by Aqua (Keepers of the Arena)	
<9> Yellow Mustard	Terra	Slain by Terra (Keepers of the Arena)	
<9> Yellow Mustard	Ventus	Slain by Ventus (Keepers of the Arena)	
Anastasia	Vanitas	Blown up by one of the Cursed Coach's bombs, created by Vanitas	
Drizella	Vanitas	Blown up by one of the Cursed Coach's bombs, created by Vanitas	
